feature,family,cluster,target,horizon,n,base_rate,auc,auc_oriented,pr_auc,pearson,spearman,top_bottom_spread,top_lift,bottom_lift,monotonic_steps,temporal_stable,temporal_min_abs_auc_edge,regime_support_count,direction,incremental_brier_improvement,cluster_rank,research_score
sma_slope_24b,Trend,trend,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.024174246050741983,0.975825753949258,0.9966357516357,-0.08518650607410434,-0.04413704540923887,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.46554199569274946,3,lower_increases_target,4.6348972507823495e-06,1.0,145.57
ema_dist_48b,Trend,trend,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.025450773895005586,0.9745492261049944,0.9970479675507355,-0.06506695323113114,-0.04401863615879427,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.4691313711414214,3,lower_increases_target,4.6348972507823495e-06,2.0,145.315
bb_keltner_width_ratio_48b,Volatility,volatility,fast_1atr_touch,4H,4181,0.9995216455393446,0.004905479779851639,0.9950945202201483,0.9973034782095476,-0.10459235642566377,-0.03750159771957163,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.49353448275862066,2,lower_increases_target,2.05995433368093e-06,3.0,145.279
rv_slope_96b,Volatility,volatility,path_inside_70,24H,4206,0.0475511174512601,0.8185983524712931,0.8185983524712931,0.19072302106401595,0.218346625695542,0.23487422652503231,0.15458070784412856,0.10940488730498248,-0.04517582053914609,4,True,0.25227318487496475,6,higher_increases_target,0.004029029796459645,2.0,145.178
rv_slope_96b,Volatility,volatility,range_held,24H,4206,0.0475511174512601,0.8185983524712931,0.8185983524712931,0.19072302106401595,0.218346625695542,0.23487422652503231,0.15458070784412856,0.10940488730498248,-0.04517582053914609,4,True,0.25227318487496475,6,higher_increases_target,0.004029029796459645,2.0,145.178
rv_slope_96b,Volatility,volatility,range_breached,24H,4206,0.9524488825487399,0.18140164752870694,0.8185983524712931,0.8956272780325478,-0.218346625695542,-0.23487422652503231,-0.15458070784412858,-0.10940488730498255,0.04517582053914604,-4,True,0.25227318487496475,6,lower_increases_target,0.004029029796459645,2.0,145.178
rolling_vwap_z_96b,Price Structure,price_structure,fast_1atr_touch,4H,4181,0.9995216455393446,0.005862646566164154,0.9941373534338358,0.9971734681450386,-0.09250997279858897,-0.03742909583901179,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.49353448275862066,2,lower_increases_target,2.0599543336808756e-06,1.0,145.087
sma_dist_48b,Trend,trend,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.02672730173926919,0.9732726982607308,0.9969847022271513,-0.06888044653794904,-0.043900226915596446,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.4676956209619526,3,lower_increases_target,4.6348972507823495e-06,3.0,145.06
atr_12b,Volatility,volatility,realized_over_range_width_ge_1,8H,4181,0.8552977756517579,0.25703889104590755,0.7429611089540924,0.7517590982223443,-0.3319173539355456,-0.29608997191285785,-0.30509252113666374,-0.2177379670393177,0.08735455409734605,-4,True,0.25520638138393925,6,lower_increases_target,0.014241095653212993,1.0,144.592
atr_12b,Volatility,volatility,path_inside_70,24H,4206,0.0475511174512601,0.8182351472790814,0.8182351472790814,0.21893948345410127,0.3007266292928084,0.23460648234283096,0.1462671686517295,0.10940488730498248,-0.03686228134674704,2,True,0.32541779084283007,6,higher_increases_target,0.003849141246038336,3.0,144.274
atr_12b,Volatility,volatility,range_held,24H,4206,0.0475511174512601,0.8182351472790814,0.8182351472790814,0.21893948345410127,0.3007266292928084,0.23460648234283096,0.1462671686517295,0.10940488730498248,-0.03686228134674704,2,True,0.32541779084283007,6,higher_increases_target,0.003849141246038336,3.0,144.274
atr_12b,Volatility,volatility,range_breached,24H,4206,0.9524488825487399,0.18176485272091863,0.8182351472790814,0.8923113752726034,-0.3007266292928084,-0.23460648234283096,-0.1462671686517295,-0.10940488730498255,0.03686228134674696,-2,True,0.32541779084283007,6,lower_increases_target,0.003849141246038329,3.0,144.274
mfi_96b,Volume,volume,fast_1atr_touch,4H,4181,0.9995216455393446,0.010169897104570471,0.9898301028954295,0.9971833147147592,-0.0617866482500847,-0.037102837376492566,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.48670977011494254,2,lower_increases_target,2.05995433368093e-06,1.0,144.226
rolling_low_dist_24b,Price Structure,price_structure,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.032232328067655976,0.967767671932344,0.9972336258482394,-0.08202747547362277,-0.04338958724131181,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.477745872218234,3,lower_increases_target,4.6348972507823495e-06,2.0,143.959
macd_hist_24_96b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.03263124301898835,0.9673687569810117,0.9970134655489545,-0.07274915913475831,-0.043352584165806465,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.4533381191672649,3,lower_increases_target,4.6348972507823495e-06,3.0,143.879
macd_hist_24_96b,Momentum,momentum,fast_1atr_touch,4H,4181,0.9995216455393446,0.0120842306771955,0.9879157693228044,0.9972230720135972,-0.1478867396520157,-0.0369578336153729,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4964080459770115,2,lower_increases_target,2.0599543336808756e-06,1.0,143.843
return_12b,Momentum,momentum,fast_1atr_touch,4H,4181,0.9995216455393446,0.013280689160086146,0.9867193108399138,0.997362483558243,-0.13384846379300347,-0.036867206821562366,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.49389367816091956,2,lower_increases_target,2.05995433368093e-06,2.0,143.604
roc_12b,Momentum,momentum,fast_1atr_touch,4H,4181,0.9995216455393446,0.013280689160086146,0.9867193108399138,0.997362483558243,-0.13384846379300347,-0.036867206821562366,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.49389367816091956,2,lower_increases_target,2.05995433368093e-06,3.0,143.604
price_efficiency_96b,State,state,fast_1atr_touch,4H,4181,0.9995216455393446,0.014836085187843982,0.985163914812156,0.9972706664571824,-0.09445018658683707,-0.03674939071630564,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4859913793103448,2,lower_increases_target,2.05995433368093e-06,1.0,143.293
bollinger_bandwidth_20b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.21947431302270012,0.7805256869772998,0.7816324134603312,-0.35969501617836386,-0.31065876120406055,-0.28897280412132376,-0.19955185474801584,0.08942094937330791,-4,True,0.28166224753674424,6,lower_increases_target,0.014039214151844615,6.0,143.002
atr_24b,Volatility,volatility,realized_over_range_width_ge_1,8H,4181,0.8552977756517579,0.2649633923123856,0.7350366076876145,0.7575564203685822,-0.30842850668578153,-0.2864325899155394,-0.29911165989264465,-0.2117571057952986,0.08735455409734605,-4,True,0.24802817621205409,6,lower_increases_target,0.013516305697626463,3.0,142.918
atr_24b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.2175630005752467,0.7824369994247533,0.7824105424313967,-0.36159518423092224,-0.3127753868143381,-0.28184267682687447,-0.1959846728217376,0.08585800400513688,-2,True,0.2916748502405971,6,lower_increases_target,0.013290195307112479,5.0,142.672
atr_pct_12b,Volatility,volatility,realized_over_range_width_ge_1,8H,4181,0.8552977756517579,0.26318708747018693,0.7368129125298131,0.7541686981669045,-0.3238632609166333,-0.28859731712664144,-0.28834610965341023,-0.20099155555606418,0.08735455409734605,-2,True,0.2549274300705257,6,lower_increases_target,0.013334739833023912,2.0,142.197
mfi_24b,Volume,volume,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.04132758895803415,0.9586724110419659,0.9971884355098827,-0.05167431341886121,-0.04254592119652124,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.3987796123474515,3,lower_increases_target,4.6348972507823495e-06,1.0,142.14
rolling_vwap_dist_96b,Price Structure,price_structure,fast_1atr_touch,4H,4181,0.9995216455393446,0.02105766929887533,0.9789423307011247,0.9973525105506443,-0.09634641040730865,-0.0362781284851245,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4906609195402299,2,lower_increases_target,2.05995433368093e-06,2.0,142.048
keltner_width_20b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.22108002566485244,0.7789199743351476,0.7824018501299546,-0.3673478741996214,-0.3088805686056013,-0.28184267682687447,-0.1959846728217376,0.08585800400513688,-2,True,0.29965383482274377,6,lower_increases_target,0.013058230995245348,7.0,141.968
ema_spread_atr_12_48b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0016646848989298453,0.9983353151010702,0.9985246742565065,-0.06061281437928399,-0.0266149731298884,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49857244825124913,1,lower_increases_target,5.082123929761205e-07,1.0,141.791
rsi_neutral_dist_48b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0019024970273483948,0.9980975029726517,0.9985510978263308,-0.05015978183111787,-0.026602272179985637,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49785867237687365,1,lower_increases_target,5.082123929761476e-07,2.0,141.743
bb_keltner_width_ratio_48b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0019024970273483948,0.9980975029726517,0.9985510978263308,-0.07865519104346962,-0.02660227211670305,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.5,1,lower_increases_target,5.082123929760934e-07,2.0,141.743
rsi_48b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0019024970273483948,0.9980975029726517,0.9985510978263308,-0.05015978183111792,-0.026602272179985637,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49785867237687365,1,lower_increases_target,5.082123929761476e-07,1.0,141.743
mfi_24b,Volume,volume,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002140309155766944,0.9978596908442331,0.9985748790391727,-0.03938680483570742,-0.026589571103517708,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.4964311206281228,1,lower_increases_target,5.082123929761476e-07,1.0,141.696
sma_slope_24b,Trend,trend,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0023781212841854932,0.9976218787158145,0.9985964983235744,-0.06540359249785335,-0.026576870094618617,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49857244825124913,1,lower_increases_target,5.082123929760934e-07,1.0,141.648
rolling_vwap_z_96b,Price Structure,price_structure,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002615933412604043,0.997384066587396,0.9986163160009426,-0.05574299225492539,-0.026564169077147023,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49785867237687365,1,lower_increases_target,5.082123929760663e-07,1.0,141.601
di_spread_48b,Trend,trend,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002615933412604043,0.997384066587396,0.9986163160009426,-0.043847984304970486,-0.02656416907821807,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.4971448965024982,1,lower_increases_target,5.082123929760934e-07,2.0,141.601
price_efficiency_48b,State,state,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002615933412604043,0.997384066587396,0.9986163160009426,-0.06254442574207371,-0.026564169140338968,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49785867237687365,1,lower_increases_target,5.082123929760663e-07,1.0,141.601
plus_di_48b,Trend,trend,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002853745541022592,0.9971462544589774,0.9986346092415903,-0.05035083048342748,-0.026551468063961678,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.4971448965024982,1,lower_increases_target,5.082123929761476e-07,3.0,141.553
macd_hist_24_96b,Momentum,momentum,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0038049940546967895,0.9961950059453032,0.9986963021708426,-0.06139659303334347,-0.0265006640112203,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49571734475374735,1,lower_increases_target,5.082123929761476e-07,3.0,141.363
rolling_vwap_dist_96b,Price Structure,price_structure,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.04579543641295676,0.9542045635870432,0.9972187310049987,-0.06045757155136022,-0.04213148884532882,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.43467336683417085,3,lower_increases_target,2.34611992707258e-06,3.0,141.223
ema_spread_atr_24_96b,Volatility,volatility,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.004994054696789536,0.9950059453032105,0.9987560550192556,-0.051325222758741545,-0.026437158945293582,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49214846538187007,1,lower_increases_target,5.082123929761205e-07,3.0,141.125
rv_12b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.22755210407540158,0.7724478959245984,0.7812665818459397,-0.37882800038887204,-0.301713282489662,-0.2854112709391885,-0.20074091539010863,0.08467035554907987,-4,True,0.270213427608105,6,lower_increases_target,0.013267018103981967,9.0,141.031
price_efficiency_48b,State,state,fast_1atr_touch,4H,4181,0.9995216455393446,0.026920315865039485,0.9730796841349605,0.9976075693852133,-0.07584846401878367,-0.035834054553477365,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4744971264367816,2,lower_increases_target,2.05995433368093e-06,2.0,140.876
rolling_vwap_z_288b,Price Structure,price_structure,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.0064209274673008325,0.9935790725326992,0.9988122637680665,-0.047592342059837305,-0.026360952866181515,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49143468950749464,1,lower_increases_target,5.082123929760934e-07,2.0,140.84
price_efficiency_96b,State,state,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.006658739595719381,0.9933412604042806,0.9988204641862878,-0.05499260222994007,-0.02634825185830789,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49214846538187007,1,lower_increases_target,5.082123929760934e-07,2.0,140.792
rolling_vwap_dist_96b,Price Structure,price_structure,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.006658739595719381,0.9933412604042806,0.9988204641862878,-0.049262169468220804,-0.02634825185299617,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.4907209136331192,1,lower_increases_target,5.082123929760934e-07,3.0,140.792
rolling_low_dist_12b,Price Structure,price_structure,fast_1atr_touch,4H,4181,0.9995216455393446,0.02739889925819574,0.9726011007418043,0.9975330301932154,-0.16067662277161548,-0.03579780522209212,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4899425287356322,2,lower_increases_target,2.0599543336808756e-06,3.0,140.78
dema_dist_6b,Trend,trend,down_excursion_ge_1_0_atr,1H,4206,0.655016642891108,0.2779696335589324,0.7220303664410677,0.5232309933102104,-0.3275796802557125,-0.3656185739898702,-0.4900271422156069,-0.25787038843213056,0.23215675378347633,-4,True,0.20919646658871716,6,lower_increases_target,0.03021949229138393,1.0,140.406
price_efficiency_6b,State,state,max_abs_excursion_ge_1_5_atr,12H,4205,0.9997621878715814,0.9902473834443387,0.9902473834443387,0.9999976696070455,0.02230493186860422,0.02618631672914045,0.0011890606420927874,0.00023781212841855748,-0.0009512485136742299,1,True,0.49142857142857144,1,higher_increases_target,5.083198058728399e-07,3.0,140.173
price_efficiency_24b,State,state,fast_1atr_touch,4H,4181,0.9995216455393446,0.03098827470686767,0.9690117252931323,0.9975621879238415,-0.06564415532381637,-0.035525921914701844,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.46875,2,lower_increases_target,2.0599543336808756e-06,3.0,140.062
mfi_24b,Volume,volume,fast_1atr_touch,4H,4181,0.9995216455393446,0.031107920555156737,0.9688920794448432,0.998118945137006,-0.04294438594879101,-0.0355168587392463,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.46228448275862066,2,lower_increases_target,2.05995433368093e-06,2.0,140.038
tema_dist_6b,Trend,trend,down_excursion_ge_1_0_atr,1H,4206,0.655016642891108,0.2799611257521879,0.7200388742478121,0.5240699915442643,-0.3172505585957581,-0.3623391733048143,-0.48646419684743586,-0.25787038843213056,0.2285938084153053,-4,True,0.210917664127675,6,lower_increases_target,0.029719097591830224,2.0,140.008
atr_6b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.22696164653303244,0.7730383534669676,0.782705671008431,-0.3625675532848069,-0.302367245751356,-0.2699534825919827,-0.18528312704290284,0.08467035554907987,-4,True,0.2720670071033422,6,lower_increases_target,0.013479747636549813,8.0,139.603
atr_pct_24b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.2299686933050135,0.7700313066949865,0.7864164536210246,-0.3489281979955236,-0.29903711181702386,-0.27470831297431797,-0.1888503089691811,0.08585800400513688,-2,True,0.2941912992241972,6,lower_increases_target,0.011537544538041317,10.0,139.477
atr_12b,Volatility,volatility,range_held,12H,4206,0.05515929624346172,0.7896429160231158,0.7896429160231158,0.2113323089813183,0.2842162539390197,0.22905629365385546,0.154589180960343,0.10893107236533733,-0.04565810859500566,4,True,0.3184820061255743,6,higher_increases_target,0.0036099534090343263,1.0,139.388
atr_12b,Volatility,volatility,path_inside_70,12H,4206,0.05515929624346172,0.7896429160231158,0.7896429160231158,0.2113323089813183,0.2842162539390197,0.22905629365385546,0.154589180960343,0.10893107236533733,-0.04565810859500566,4,True,0.3184820061255743,6,higher_increases_target,0.0036099534090343263,1.0,139.388
atr_12b,Volatility,volatility,range_breached,12H,4206,0.9448407037565383,0.21035708397688424,0.7896429160231158,0.8845495216303354,-0.2842162539390197,-0.22905629365385546,-0.1545891809603429,-0.10893107236533728,0.04565810859500563,-4,True,0.3184820061255743,6,lower_increases_target,0.0036099534090343263,1.0,139.388
atr_24b,Volatility,volatility,realized_over_range_width_ge_1,12H,4206,0.8604374702805516,0.24331384661588729,0.7566861533841127,0.7582617166238892,-0.33065819123574175,-0.3081322536494664,-0.3115762538093718,-0.20764317777163366,0.10393307603773816,-4,True,0.2847896625438998,6,lower_increases_target,0.014092854060410373,4.0,139.337
rv_24b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.23035255984778089,0.7696474401522191,0.7836135123136372,-0.3676935347858311,-0.29861201169186685,-0.27233866480634694,-0.19360655153755213,0.07873211326879481,-2,True,0.2735809682804674,6,lower_increases_target,0.01228672204785261,11.0,139.163
atr_12b,Volatility,volatility,upside_breakout_occurred,24H,4206,0.68188302425107,0.2856035517946601,0.7143964482053399,0.5517591110286196,-0.3422439539913306,-0.34590481761293834,-0.46625016593185914,-0.26452273887651584,0.2017274270553433,-4,True,0.16418530019877542,6,lower_increases_target,0.02749252404263136,1.0,138.879
atr_12b,Volatility,volatility,range_breached,8H,4181,0.9471418320975843,0.2139083139083139,0.7860916860916861,0.8914302327210781,-0.26131805518268436,-0.22174787274997107,-0.15551239617453538,-0.11101743018370869,0.044494965990826696,-4,True,0.29837953591442756,6,lower_increases_target,0.0034640816334506608,2.0,138.77
atr_12b,Volatility,volatility,path_inside_70,8H,4181,0.05285816790241569,0.7860916860916861,0.7860916860916861,0.1825652359498456,0.26131805518268436,0.22174787274997107,0.15551239617453538,0.11101743018370872,-0.04449496599082668,4,True,0.29837953591442756,6,higher_increases_target,0.0034640816334506677,2.0,138.77
atr_12b,Volatility,volatility,range_held,8H,4181,0.05285816790241569,0.7860916860916861,0.7860916860916861,0.1825652359498456,0.26131805518268436,0.22174787274997107,0.15551239617453538,0.11101743018370872,-0.04449496599082668,4,True,0.29837953591442756,6,higher_increases_target,0.0034640816334506677,2.0,138.77
keltner_width_20b,Volatility,volatility,realized_over_range_width_ge_1,12H,4206,0.8604374702805516,0.24625144691113013,0.7537485530888699,0.7579886184219541,-0.3321774786286539,-0.30460588077310574,-0.3008789445886443,-0.20050881391907716,0.10037013066956713,-4,True,0.2887730951290273,6,lower_increases_target,0.01340710762215902,5.0,138.75
obv_slope_24b,Volume,volume,max_abs_excursion_ge_1_5_atr,12H,4206,0.9997622444127438,0.002140309155766944,0.9978596908442331,0.9985748790391727,-0.04042773496396157,-0.026589571103517708,-0.0011890606420927874,-0.0009513050548365376,0.0002377555872562498,-1,True,0.49785867237687365,1,lower_increases_target,5.082123929761205e-07,2.0,138.696
mfi_96b,Volume,volume,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.05935854475825754,0.9406414552417425,0.99763044831522,-0.04803119017221238,-0.04087339063635185,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.35857860732232594,3,lower_increases_target,2.34611992707258e-06,2.0,138.511
atr_slope_96b,Volatility,volatility,range_breached,12H,4206,0.9448407037565383,0.2117860923589539,0.7882139076410462,0.8851816557962957,-0.2288155347391378,-0.22792618660865918,-0.14745481710778652,-0.10179670851278089,0.04565810859500563,-2,True,0.2733128934407515,6,lower_increases_target,0.004108867682722346,2.0,138.388
atr_slope_96b,Volatility,volatility,path_inside_70,12H,4206,0.05515929624346172,0.7882139076410462,0.7882139076410462,0.20529956203516797,0.2288155347391378,0.22792618660865918,0.14745481710778652,0.10179670851278086,-0.04565810859500566,2,True,0.2733128934407515,6,higher_increases_target,0.004108867682722346,2.0,138.388
atr_slope_96b,Volatility,volatility,range_held,12H,4206,0.05515929624346172,0.7882139076410462,0.7882139076410462,0.20529956203516797,0.2288155347391378,0.22792618660865918,0.14745481710778652,0.10179670851278086,-0.04565810859500566,2,True,0.2733128934407515,6,higher_increases_target,0.004108867682722346,2.0,138.388
atr_24b,Volatility,volatility,upside_breakout_occurred,24H,4206,0.68188302425107,0.2890466526154276,0.7109533473845724,0.5542185419808678,-0.3417218528531732,-0.34034974351328967,-0.44128271681998305,-0.24193058667675366,0.1993521301432294,-4,True,0.16105731490868835,6,lower_increases_target,0.027338600091180276,2.0,138.191
tema_dist_6b,Trend,trend,up_excursion_ge_1_0_atr,1H,4206,0.64075130765573,0.7105984683747755,0.7105984683747755,0.8076520689338228,0.2972614602571523,0.35001623765320067,0.471343920962772,0.23083014299825344,-0.24051377796451856,4,True,0.20913627296793458,6,higher_increases_target,0.028254514489356564,1.0,138.12
adx_14b,Trend,trend,fast_1atr_touch,4H,4181,0.9995216455393446,0.0027518545106484803,0.9972481454893515,0.9968951127584449,-0.07108883424889455,-0.037664726950831236,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4978448275862069,2,lower_increases_target,2.0599543336808756e-06,4.0,137.709
dema_dist_6b,Trend,trend,up_excursion_ge_1_0_atr,1H,4206,0.64075130765573,0.7082869102156235,0.7082869102156235,0.8045663438234103,0.3023452238159907,0.34617441061510884,0.4701421506463575,0.2189395365773259,-0.2512026140690316,4,True,0.20134669807729533,6,higher_increases_target,0.02800630448692712,2.0,137.657
atr_slope_96b,Volatility,volatility,path_inside_70,8H,4181,0.05285816790241569,0.7873326020384844,0.7873326020384844,0.1926653400724494,0.22279790930436652,0.22270968490863446,0.14116261654461992,0.10025187994447426,-0.04091073660014567,2,True,0.27871280887544125,6,higher_increases_target,0.003686080743280161,1.0,137.583
atr_slope_96b,Volatility,volatility,range_breached,8H,4181,0.9471418320975843,0.2126673979615156,0.7873326020384844,0.8899724363426053,-0.22279790930436655,-0.22270968490863446,-0.14116261654461992,-0.10025187994447426,0.04091073660014566,-2,True,0.27871280887544125,6,lower_increases_target,0.003686080743280161,1.0,137.583
atr_slope_96b,Volatility,volatility,range_held,8H,4181,0.05285816790241569,0.7873326020384844,0.7873326020384844,0.1926653400724494,0.22279790930436652,0.22270968490863446,0.14116261654461992,0.10025187994447426,-0.04091073660014567,2,True,0.27871280887544125,6,higher_increases_target,0.003686080743280161,1.0,137.583
di_spread_48b,Trend,trend,fast_1atr_touch,4H,4181,0.9995216455393446,0.004067958841828189,0.9959320411581718,0.9970911870991567,-0.06979330265431608,-0.037565036866603396,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.49353448275862066,2,lower_increases_target,2.0599543336808756e-06,5.0,137.446
rv_slope_48b,Volatility,volatility,fast_1atr_touch,4H,4181,0.9995216455393446,0.005862646566164154,0.9941373534338358,0.997567733657089,-0.06050404390546912,-0.03742909583901179,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4953304597701149,2,lower_increases_target,2.0599543336808214e-06,4.0,137.087
atr_pct_6b,Volatility,volatility,realized_over_range_width_ge_1,24H,4206,0.884450784593438,0.23645183415195362,0.7635481658480464,0.785940648016015,-0.35358879920397196,-0.29185757498878406,-0.2628191187394263,-0.17814876319034645,0.08467035554907987,-4,True,0.2742479295557956,6,lower_increases_target,0.0116887483246184,12.0,136.992
bb_keltner_width_ratio_20b,Volatility,volatility,fast_1atr_touch,4H,4181,0.9995216455393446,0.006460875807609476,0.9935391241923905,0.9970801733757906,-0.09272811140275296,-0.0373837821636619,-0.0023923444976076125,-0.0019139900369522511,0.00047835446065536136,-1,True,0.4942528735632184,2,lower_increases_target,2.0599543336808214e-06,5.0,136.968
ema_slope_48b,Trend,trend,max_abs_excursion_ge_1_5_atr,8H,4181,0.999282468309017,0.028402744534865167,0.9715972554651349,0.996604984655351,-0.09427880450050047,-0.043744814783899286,-0.0035885167464114742,-0.0028709850554284877,0.0007175316909829865,-1,True,0.46267049533381194,3,lower_increases_target,4.6348972507823495e-06,4.0,136.725
minus_di_24b,Trend,trend,fast_1atr_touch,4H,4181,0.9995216455393446,0.9922230198612109,0.9922230198612109,0.9999962510914602,0.04650013138792576,0.037284092077892135,0.002389486260453988,0.00047835446065536136,-0.0019111317997986266,1,True,0.49066091954022983,2,higher_increases_target,2.0544918579679604e-06,6.0,136.704
atr_pct_12b,Volatility,volatility,range_breached,12H,4206,0.9448407037565383,0.21789584887978758,0.7821041511202125,0.8859976879457724,-0.279639504740723,-0.2230944506466219,-0.14269857453941548,-0.09704046594440985,0.04565810859500563,-4,True,0.3145732085195212,6,lower_increases_target,0.003363574778111729,3.0,136.691
atr_pct_12b,Volatility,volatility,range_held,12H,4206,0.05515929624346172,0.7821041511202124,0.7821041511202124,0.21008999396434938,0.279639504740723,0.2230944506466219,0.1426985745394155,0.09704046594440985,-0.04565810859500566,4,True,0.3145732085195212,6,higher_increases_target,0.003363574778111729,3.0,136.691
atr_pct_12b,Volatility,volatility,path_inside_70,12H,4206,0.05515929624346172,0.7821041511202124,0.7821041511202124,0.21008999396434938,0.279639504740723,0.2230944506466219,0.1426985745394155,0.09704046594440985,-0.04565810859500566,4,True,0.3145732085195212,6,higher_increases_target,0.003363574778111729,3.0,136.691
atr_pct_24b,Volatility,volatility,realized_over_range_width_ge_1,12H,4206,0.8604374702805516,0.2533679666232495,0.7466320333767504,0.7621739311498372,-0.315685255214505,-0.2960630389379048,-0.2925512835358879,-0.18861820749814973,0.10393307603773816,-4,True,0.2859010722933241,6,lower_increases_target,0.012290908202636563,6.0,136.582
