interaction,target,horizon,thirds,min_n,lifts,chronologically_stable
rising_atr_and_high_volume,downside_breakdown_occurred,24H,3,240,"-0.0648,-0.1554,-0.0755",True
rising_atr_and_high_volume,downside_breakdown_occurred,2H,3,240,"-0.0110,-0.0313,-0.0427",True
rising_atr_and_high_volume,downside_breakdown_occurred,4H,3,240,"-0.0106,-0.0504,-0.0728",True
rising_atr_and_high_volume,downside_breakdown_occurred,8H,3,240,"-0.0334,-0.0861,-0.0391",True
rising_atr_and_high_volume,fast_1atr_touch,1H,3,240,"0.0020,0.0038,0.0009",True
rising_atr_and_high_volume,fast_1atr_touch,2H,3,240,"0.0043,-0.0048,0.0021",False
rising_atr_and_high_volume,fast_1atr_touch,4H,3,240,"0.0000,-0.0026,0.0000",True
rising_atr_and_high_volume,max_abs_excursion_ge_1_5_atr,12H,3,240,"0.0007,0.0000,0.0000",True
rising_atr_and_high_volume,max_abs_excursion_ge_1_5_atr,1H,3,240,"-0.0071,0.0133,-0.0190",False
rising_atr_and_high_volume,max_abs_excursion_ge_1_5_atr,2H,3,240,"-0.0019,-0.0155,-0.0187",True
rising_atr_and_high_volume,max_abs_excursion_ge_1_5_atr,4H,3,240,"0.0064,-0.0212,-0.0049",False
rising_atr_and_high_volume,max_abs_excursion_ge_1_5_atr,8H,3,240,"0.0007,-0.0033,-0.0032",False
rising_atr_and_high_volume,one_sided_runaway,12H,3,240,"0.0099,-0.0138,-0.0353",False
rising_atr_and_high_volume,one_sided_runaway,1H,3,240,"-0.0180,0.0029,-0.0057",False
rising_atr_and_high_volume,one_sided_runaway,24H,3,240,"0.0330,0.0377,0.0047",True
rising_atr_and_high_volume,one_sided_runaway,2H,3,240,"0.0048,-0.0052,-0.0326",False
rising_atr_and_high_volume,one_sided_runaway,4H,3,240,"-0.0482,-0.0064,-0.0032",True
rising_atr_and_high_volume,one_sided_runaway,8H,3,240,"-0.0464,-0.0300,-0.0565",True
rising_atr_and_high_volume,oscillatory_path,12H,3,240,"-0.0089,-0.0216,0.0201",False
rising_atr_and_high_volume,oscillatory_path,1H,3,240,"0.0760,0.0379,0.0003",True
rising_atr_and_high_volume,oscillatory_path,24H,3,240,"-0.0298,-0.0375,-0.0174",True
rising_atr_and_high_volume,oscillatory_path,2H,3,240,"0.0095,-0.0141,-0.0262",False
rising_atr_and_high_volume,oscillatory_path,4H,3,240,"-0.0075,-0.0200,-0.0495",True
rising_atr_and_high_volume,oscillatory_path,8H,3,240,"0.0047,-0.0033,0.0300",False
rising_atr_and_high_volume,path_inside_70,12H,3,240,"0.0605,0.0611,0.0244",True
rising_atr_and_high_volume,path_inside_70,1H,3,240,"0.0160,-0.0044,0.0169",False
rising_atr_and_high_volume,path_inside_70,24H,3,240,"0.0794,0.0658,0.0560",True
rising_atr_and_high_volume,path_inside_70,2H,3,240,"0.0217,0.0446,0.0133",True
rising_atr_and_high_volume,path_inside_70,4H,3,240,"0.0308,0.0529,0.0245",True
rising_atr_and_high_volume,path_inside_70,8H,3,240,"0.0369,0.0618,0.0223",True
rising_atr_and_high_volume,range_breached,12H,3,240,"-0.0605,-0.0611,-0.0244",True
rising_atr_and_high_volume,range_breached,1H,3,240,"-0.0160,0.0044,-0.0169",False
rising_atr_and_high_volume,range_breached,24H,3,240,"-0.0794,-0.0658,-0.0560",True
rising_atr_and_high_volume,range_breached,2H,3,240,"-0.0217,-0.0446,-0.0133",True
rising_atr_and_high_volume,range_breached,4H,3,240,"-0.0308,-0.0529,-0.0245",True
rising_atr_and_high_volume,range_breached,8H,3,240,"-0.0369,-0.0618,-0.0223",True
rising_atr_and_high_volume,range_held,12H,3,240,"0.0605,0.0611,0.0244",True
rising_atr_and_high_volume,range_held,1H,3,240,"0.0160,-0.0044,0.0169",False
rising_atr_and_high_volume,range_held,24H,3,240,"0.0794,0.0658,0.0560",True
rising_atr_and_high_volume,range_held,2H,3,240,"0.0217,0.0446,0.0133",True
rising_atr_and_high_volume,range_held,4H,3,240,"0.0308,0.0529,0.0245",True
rising_atr_and_high_volume,range_held,8H,3,240,"0.0369,0.0618,0.0223",True
rising_atr_and_high_volume,realized_over_range_width_ge_1,12H,3,240,"-0.1196,-0.1008,-0.0830",True
rising_atr_and_high_volume,realized_over_range_width_ge_1,1H,3,240,"-0.0178,0.0069,-0.0377",False
rising_atr_and_high_volume,realized_over_range_width_ge_1,24H,3,240,"-0.1331,-0.1581,-0.1209",True
rising_atr_and_high_volume,realized_over_range_width_ge_1,2H,3,240,"-0.0016,-0.0648,-0.0393",True
rising_atr_and_high_volume,realized_over_range_width_ge_1,4H,3,240,"-0.0483,-0.0738,-0.0592",True
rising_atr_and_high_volume,realized_over_range_width_ge_1,8H,3,240,"-0.1250,-0.0858,-0.0339",True
rising_atr_and_high_volume,trend_efficiency_high,12H,3,240,"0.0099,-0.0138,-0.0353",False
rising_atr_and_high_volume,trend_efficiency_high,1H,3,240,"-0.0127,0.0057,-0.0005",False
rising_atr_and_high_volume,trend_efficiency_high,24H,3,240,"0.0330,0.0377,0.0047",True
rising_atr_and_high_volume,trend_efficiency_high,2H,3,240,"0.0048,-0.0066,-0.0333",False
rising_atr_and_high_volume,trend_efficiency_high,4H,3,240,"-0.0482,-0.0064,-0.0032",True
rising_atr_and_high_volume,trend_efficiency_high,8H,3,240,"-0.0464,-0.0300,-0.0565",True
rising_atr_and_high_volume,upside_breakout_occurred,12H,3,240,"-0.1014,-0.0768,-0.0554",True
rising_atr_and_high_volume,upside_breakout_occurred,1H,3,240,"0.0140,0.0196,-0.0064",False
rising_atr_and_high_volume,upside_breakout_occurred,24H,3,240,"-0.1450,-0.0967,-0.0913",True
rising_atr_and_high_volume,upside_breakout_occurred,2H,3,240,"0.0015,-0.0032,-0.0246",False
rising_atr_and_high_volume,upside_breakout_occurred,4H,3,240,"-0.0613,-0.0487,-0.0225",True
rising_atr_and_high_volume,upside_breakout_occurred,8H,3,240,"-0.0887,-0.0637,-0.0720",True
rising_rv_and_high_volume,downside_breakdown_occurred,12H,3,240,"-0.0482,-0.1063,-0.0239",True
rising_rv_and_high_volume,downside_breakdown_occurred,1H,3,240,"-0.0107,0.0281,0.0288",False
rising_rv_and_high_volume,downside_breakdown_occurred,24H,3,240,"-0.0607,-0.1553,-0.0712",True
rising_rv_and_high_volume,downside_breakdown_occurred,2H,3,240,"-0.0318,-0.0322,-0.0225",True
rising_rv_and_high_volume,downside_breakdown_occurred,4H,3,240,"-0.0356,-0.0470,-0.0608",True
rising_rv_and_high_volume,downside_breakdown_occurred,8H,3,240,"-0.0459,-0.0744,-0.0268",True
rising_rv_and_high_volume,fast_1atr_touch,1H,3,240,"0.0062,0.0040,0.0008",True
rising_rv_and_high_volume,fast_1atr_touch,2H,3,240,"0.0043,-0.0047,0.0021",False
rising_rv_and_high_volume,fast_1atr_touch,4H,3,240,"0.0000,-0.0026,0.0000",True
rising_rv_and_high_volume,max_abs_excursion_ge_1_5_atr,12H,3,240,"0.0007,0.0000,0.0000",True
rising_rv_and_high_volume,max_abs_excursion_ge_1_5_atr,1H,3,240,"0.0054,0.0144,-0.0125",False
rising_rv_and_high_volume,max_abs_excursion_ge_1_5_atr,2H,3,240,"-0.0061,-0.0071,-0.0152",True
rising_rv_and_high_volume,max_abs_excursion_ge_1_5_atr,4H,3,240,"0.0064,-0.0210,-0.0050",False
rising_rv_and_high_volume,max_abs_excursion_ge_1_5_atr,8H,3,240,"0.0007,-0.0033,-0.0032",False
rising_rv_and_high_volume,one_sided_runaway,12H,3,240,"-0.0234,-0.0151,-0.0183",True
rising_rv_and_high_volume,one_sided_runaway,1H,3,240,"-0.0222,-0.0104,-0.0124",True
rising_rv_and_high_volume,one_sided_runaway,24H,3,240,"0.0080,0.0319,0.0182",True
rising_rv_and_high_volume,one_sided_runaway,2H,3,240,"-0.0160,-0.0024,-0.0316",True
rising_rv_and_high_volume,one_sided_runaway,4H,3,240,"-0.0274,-0.0158,-0.0018",True
rising_rv_and_high_volume,one_sided_runaway,8H,3,240,"-0.0422,-0.0311,-0.0399",True
rising_rv_and_high_volume,oscillatory_path,12H,3,240,"0.0161,-0.0574,-0.0039",False
rising_rv_and_high_volume,oscillatory_path,1H,3,240,"0.0968,0.0460,0.0311",True
rising_rv_and_high_volume,oscillatory_path,24H,3,240,"-0.0048,-0.0452,-0.0377",True
rising_rv_and_high_volume,oscillatory_path,2H,3,240,"0.0137,0.0108,-0.0190",False
rising_rv_and_high_volume,oscillatory_path,4H,3,240,"-0.0075,0.0009,-0.0424",False
rising_rv_and_high_volume,oscillatory_path,8H,3,240,"0.0089,0.0012,0.0141",True
rising_rv_and_high_volume,path_inside_70,12H,3,240,"0.0480,0.0560,0.0328",True
rising_rv_and_high_volume,path_inside_70,1H,3,240,"0.0160,-0.0088,0.0173",False
rising_rv_and_high_volume,path_inside_70,24H,3,240,"0.0752,0.0688,0.0606",True
rising_rv_and_high_volume,path_inside_70,2H,3,240,"0.0259,0.0399,0.0137",True
rising_rv_and_high_volume,path_inside_70,4H,3,240,"0.0433,0.0481,0.0328",True
rising_rv_and_high_volume,path_inside_70,8H,3,240,"0.0369,0.0568,0.0307",True
rising_rv_and_high_volume,range_breached,12H,3,240,"-0.0480,-0.0560,-0.0328",True
rising_rv_and_high_volume,range_breached,1H,3,240,"-0.0160,0.0088,-0.0173",False
rising_rv_and_high_volume,range_breached,24H,3,240,"-0.0752,-0.0688,-0.0606",True
rising_rv_and_high_volume,range_breached,2H,3,240,"-0.0259,-0.0399,-0.0137",True
rising_rv_and_high_volume,range_breached,4H,3,240,"-0.0433,-0.0481,-0.0328",True
rising_rv_and_high_volume,range_breached,8H,3,240,"-0.0369,-0.0568,-0.0307",True
rising_rv_and_high_volume,range_held,12H,3,240,"0.0480,0.0560,0.0328",True
rising_rv_and_high_volume,range_held,1H,3,240,"0.0160,-0.0088,0.0173",False
rising_rv_and_high_volume,range_held,24H,3,240,"0.0752,0.0688,0.0606",True
rising_rv_and_high_volume,range_held,2H,3,240,"0.0259,0.0399,0.0137",True
rising_rv_and_high_volume,range_held,4H,3,240,"0.0433,0.0481,0.0328",True
rising_rv_and_high_volume,range_held,8H,3,240,"0.0369,0.0568,0.0307",True
rising_rv_and_high_volume,realized_over_range_width_ge_1,12H,3,240,"-0.1029,-0.0907,-0.0964",True
rising_rv_and_high_volume,realized_over_range_width_ge_1,1H,3,240,"-0.0095,0.0159,-0.0311",False
rising_rv_and_high_volume,realized_over_range_width_ge_1,24H,3,240,"-0.1165,-0.1557,-0.1303",True
rising_rv_and_high_volume,realized_over_range_width_ge_1,2H,3,240,"-0.0100,-0.0511,-0.0406",True
rising_rv_and_high_volume,realized_over_range_width_ge_1,4H,3,240,"-0.0691,-0.0761,-0.0608",True
rising_rv_and_high_volume,realized_over_range_width_ge_1,8H,3,240,"-0.1083,-0.0838,-0.0353",True
rising_rv_and_high_volume,trend_efficiency_high,12H,3,240,"-0.0234,-0.0151,-0.0183",True
rising_rv_and_high_volume,trend_efficiency_high,1H,3,240,"-0.0169,-0.0076,-0.0110",True
rising_rv_and_high_volume,trend_efficiency_high,24H,3,240,"0.0080,0.0319,0.0182",True
rising_rv_and_high_volume,trend_efficiency_high,2H,3,240,"-0.0160,-0.0039,-0.0323",True
rising_rv_and_high_volume,trend_efficiency_high,4H,3,240,"-0.0274,-0.0158,-0.0018",True
rising_rv_and_high_volume,trend_efficiency_high,8H,3,240,"-0.0422,-0.0311,-0.0399",True
rising_rv_and_high_volume,upside_breakout_occurred,12H,3,240,"-0.0431,-0.0655,-0.0857",True
rising_rv_and_high_volume,upside_breakout_occurred,1H,3,240,"0.0598,0.0304,0.0026",True
rising_rv_and_high_volume,upside_breakout_occurred,24H,3,240,"-0.0991,-0.0815,-0.1175",True
rising_rv_and_high_volume,upside_breakout_occurred,2H,3,240,"0.0348,0.0198,-0.0237",False
rising_rv_and_high_volume,upside_breakout_occurred,4H,3,240,"-0.0321,-0.0374,-0.0294",True
rising_rv_and_high_volume,upside_breakout_occurred,8H,3,240,"-0.0512,-0.0484,-0.0869",True
