feature,target,regime,horizon,n,auc_oriented
adx_14b,range_breached,TREND_UP,1H,179,0.7360646599777034
adx_14b,range_breached,TREND_UP,24H,179,0.5040208136234626
adx_14b,range_breached,TREND_UP,2H,179,0.6314516129032258
adx_14b,range_breached,TREND_UP,4H,179,0.6850574712643678
adx_14b,range_breached,TREND_UP,8H,179,0.5553118908382066
adx_14b,range_breached,VOLATILITY_EXPANSION,12H,324,0.5679033649698015
adx_14b,range_breached,VOLATILITY_EXPANSION,1H,324,0.6948853615520283
adx_14b,range_breached,VOLATILITY_EXPANSION,24H,324,0.5662876254180602
adx_14b,range_breached,VOLATILITY_EXPANSION,2H,324,0.6710229833258224
adx_14b,range_breached,VOLATILITY_EXPANSION,4H,319,0.7343247588424437
adx_14b,range_breached,VOLATILITY_EXPANSION,8H,319,0.5788075560802833
adx_14b,path_inside_70,HIGH_VOL,12H,163,0.7941441441441441
adx_14b,path_inside_70,HIGH_VOL,1H,163,0.5721518987341773
adx_14b,path_inside_70,HIGH_VOL,24H,163,0.6948717948717948
adx_14b,path_inside_70,HIGH_VOL,2H,163,0.524416135881104
adx_14b,path_inside_70,HIGH_VOL,4H,163,0.5137362637362637
adx_14b,path_inside_70,HIGH_VOL,8H,163,0.5534965034965035
adx_14b,path_inside_70,LOW_VOL_RANGE,12H,1024,0.5366824440619621
adx_14b,path_inside_70,LOW_VOL_RANGE,1H,1024,0.6068621813302665
adx_14b,path_inside_70,LOW_VOL_RANGE,24H,1024,0.5069221628045157
adx_14b,path_inside_70,LOW_VOL_RANGE,2H,1024,0.5507197480881691
adx_14b,path_inside_70,LOW_VOL_RANGE,4H,1016,0.6201923076923077
adx_14b,path_inside_70,LOW_VOL_RANGE,8H,1016,0.5614878542510121
adx_14b,path_inside_70,NORMAL_RANGE,12H,2314,0.5328319695092278
adx_14b,path_inside_70,NORMAL_RANGE,1H,2314,0.6225969224620304
adx_14b,path_inside_70,NORMAL_RANGE,24H,2314,0.5742482869071415
adx_14b,path_inside_70,NORMAL_RANGE,2H,2314,0.6160341472730182
adx_14b,path_inside_70,NORMAL_RANGE,4H,2303,0.5616682948008249
adx_14b,path_inside_70,NORMAL_RANGE,8H,2303,0.5344174470598161
adx_14b,path_inside_70,TREND_DOWN,12H,190,0.6442307692307693
adx_14b,path_inside_70,TREND_DOWN,1H,190,0.6218973138388303
adx_14b,path_inside_70,TREND_DOWN,24H,190,0.6292670682730924
adx_14b,path_inside_70,TREND_DOWN,2H,190,0.5797969278833637
adx_14b,path_inside_70,TREND_DOWN,4H,189,0.6172839506172839
adx_14b,path_inside_70,TREND_DOWN,8H,189,0.5752525252525252
adx_14b,path_inside_70,TREND_UP,12H,179,0.560919540229885
adx_14b,path_inside_70,TREND_UP,1H,179,0.7360646599777034
adx_14b,path_inside_70,TREND_UP,24H,179,0.5040208136234626
adx_14b,path_inside_70,TREND_UP,2H,179,0.6314516129032258
adx_14b,path_inside_70,TREND_UP,4H,179,0.6850574712643678
adx_14b,path_inside_70,TREND_UP,8H,179,0.5553118908382066
adx_14b,path_inside_70,VOLATILITY_EXPANSION,12H,324,0.5679033649698015
adx_14b,path_inside_70,VOLATILITY_EXPANSION,1H,324,0.6948853615520282
adx_14b,path_inside_70,VOLATILITY_EXPANSION,24H,324,0.5662876254180602
adx_14b,path_inside_70,VOLATILITY_EXPANSION,2H,324,0.6710229833258224
adx_14b,path_inside_70,VOLATILITY_EXPANSION,4H,319,0.7343247588424437
adx_14b,path_inside_70,VOLATILITY_EXPANSION,8H,319,0.5788075560802833
adx_14b,trend_efficiency_high,HIGH_VOL,12H,163,0.7332134292565947
adx_14b,trend_efficiency_high,HIGH_VOL,1H,163,0.5289044289044289
adx_14b,trend_efficiency_high,HIGH_VOL,24H,163,0.5947463768115941
adx_14b,trend_efficiency_high,HIGH_VOL,2H,163,0.5588235294117647
adx_14b,trend_efficiency_high,HIGH_VOL,4H,163,0.6379754996776273
adx_14b,trend_efficiency_high,HIGH_VOL,8H,163,0.6180555555555556
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,12H,1024,0.5084451857940875
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,1H,1024,0.5016589536716495
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,24H,1024,0.5183802994125916
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,2H,1024,0.5135710909950195
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,4H,1016,0.5205244507441531
adx_14b,trend_efficiency_high,LOW_VOL_RANGE,8H,1016,0.5124128919860628
adx_14b,trend_efficiency_high,NORMAL_RANGE,12H,2314,0.5015486409155937
adx_14b,trend_efficiency_high,NORMAL_RANGE,1H,2314,0.5046883882111155
adx_14b,trend_efficiency_high,NORMAL_RANGE,24H,2314,0.5235739628820961
adx_14b,trend_efficiency_high,NORMAL_RANGE,2H,2314,0.5066061180569789
adx_14b,trend_efficiency_high,NORMAL_RANGE,4H,2303,0.5083916083916084
adx_14b,trend_efficiency_high,NORMAL_RANGE,8H,2303,0.5453390529615575
adx_14b,trend_efficiency_high,TREND_DOWN,12H,190,0.5029432132963989
adx_14b,trend_efficiency_high,TREND_DOWN,1H,190,0.5919913419913421
adx_14b,trend_efficiency_high,TREND_DOWN,24H,190,0.5887445887445888
adx_14b,trend_efficiency_high,TREND_DOWN,2H,190,0.5612449799196787
adx_14b,trend_efficiency_high,TREND_DOWN,4H,189,0.5712430426716141
adx_14b,trend_efficiency_high,TREND_DOWN,8H,189,0.6096938775510204
adx_14b,trend_efficiency_high,TREND_UP,12H,179,0.5333820662768031
adx_14b,trend_efficiency_high,TREND_UP,1H,179,0.5133232780291603
adx_14b,trend_efficiency_high,TREND_UP,24H,179,0.519910514541387
adx_14b,trend_efficiency_high,TREND_UP,2H,179,0.5894039735099338
adx_14b,trend_efficiency_high,TREND_UP,4H,179,0.548993288590604
adx_14b,trend_efficiency_high,TREND_UP,8H,179,0.6456207482993197
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,12H,324,0.5902149321266968
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,1H,324,0.5593297101449275
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,24H,324,0.5020315193302143
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,2H,324,0.5711248285322359
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,4H,319,0.5084325396825398
adx_14b,trend_efficiency_high,VOLATILITY_EXPANSION,8H,319,0.5441197332955029
true_range,upside_breakout_occurred,HIGH_VOL,12H,163,0.5825235347707258
true_range,upside_breakout_occurred,HIGH_VOL,1H,163,0.6373044328552803
true_range,upside_breakout_occurred,HIGH_VOL,24H,163,0.6342338217338217
true_range,upside_breakout_occurred,HIGH_VOL,2H,163,0.5635464231354642
true_range,upside_breakout_occurred,HIGH_VOL,4H,163,0.5299879445449065
true_range,upside_breakout_occurred,HIGH_VOL,8H,163,0.5452280277861673
true_range,upside_breakout_occurred,LOW_VOL_RANGE,12H,1024,0.557072299285414
true_range,upside_breakout_occurred,LOW_VOL_RANGE,1H,1024,0.5165992073530652
true_range,upside_breakout_occurred,LOW_VOL_RANGE,24H,1024,0.6091496169313412
true_range,upside_breakout_occurred,LOW_VOL_RANGE,2H,1024,0.5497203367294001
true_range,upside_breakout_occurred,LOW_VOL_RANGE,4H,1016,0.527020356406947
true_range,upside_breakout_occurred,LOW_VOL_RANGE,8H,1016,0.5631422920236595
true_range,upside_breakout_occurred,NORMAL_RANGE,12H,2314,0.5921182142094966
true_range,upside_breakout_occurred,NORMAL_RANGE,1H,2314,0.5005098421172878
true_range,upside_breakout_occurred,NORMAL_RANGE,24H,2314,0.6267314738716526
true_range,upside_breakout_occurred,NORMAL_RANGE,2H,2314,0.5368035695569497
true_range,upside_breakout_occurred,NORMAL_RANGE,4H,2303,0.5579438325292027
true_range,upside_breakout_occurred,NORMAL_RANGE,8H,2303,0.5730314912883534
true_range,upside_breakout_occurred,TREND_DOWN,12H,190,0.6036096256684492
true_range,upside_breakout_occurred,TREND_DOWN,1H,190,0.5772547610492275
true_range,upside_breakout_occurred,TREND_DOWN,24H,190,0.6146390374331551
true_range,upside_breakout_occurred,TREND_DOWN,2H,190,0.513338769804287
true_range,upside_breakout_occurred,TREND_DOWN,4H,189,0.5399309551208286
true_range,upside_breakout_occurred,TREND_DOWN,8H,189,0.5726822682268227
true_range,upside_breakout_occurred,TREND_UP,12H,179,0.6181137344503681
true_range,upside_breakout_occurred,TREND_UP,1H,179,0.5022477522477522
true_range,upside_breakout_occurred,TREND_UP,24H,179,0.5697427572427572
true_range,upside_breakout_occurred,TREND_UP,2H,179,0.5510651629072681
true_range,upside_breakout_occurred,TREND_UP,4H,179,0.5908974358974359
true_range,upside_breakout_occurred,TREND_UP,8H,179,0.5946794871794872
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,12H,324,0.6444207275534766
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,1H,324,0.5002068490002298
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,24H,324,0.6543337264150944
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,2H,324,0.5258714105111071
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,4H,319,0.532945205479452
true_range,upside_breakout_occurred,VOLATILITY_EXPANSION,8H,319,0.5433249252615844
true_range,downside_breakdown_occurred,HIGH_VOL,12H,163,0.5223411484879374
true_range,downside_breakdown_occurred,HIGH_VOL,1H,163,0.5199494949494949
true_range,downside_breakdown_occurred,HIGH_VOL,24H,163,0.5105334692490655
true_range,downside_breakdown_occurred,HIGH_VOL,2H,163,0.5577186963979417
true_range,downside_breakdown_occurred,HIGH_VOL,4H,163,0.5397422126745435
true_range,downside_breakdown_occurred,HIGH_VOL,8H,163,0.5047734627831715
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,12H,1024,0.5362460952853803
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,1H,1024,0.5500534226690902
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,24H,1024,0.5702982605156518
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,2H,1024,0.5175254312251216
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,4H,1016,0.5117696355726451
true_range,downside_breakdown_occurred,LOW_VOL_RANGE,8H,1016,0.5232726793248945
true_range,downside_breakdown_occurred,NORMAL_RANGE,12H,2314,0.5272028985507247
true_range,downside_breakdown_occurred,NORMAL_RANGE,1H,2314,0.5388984637888399
true_range,downside_breakdown_occurred,NORMAL_RANGE,24H,2314,0.544694818798008
true_range,downside_breakdown_occurred,NORMAL_RANGE,2H,2314,0.510562164360219
true_range,downside_breakdown_occurred,NORMAL_RANGE,4H,2303,0.5057269419395665
true_range,downside_breakdown_occurred,NORMAL_RANGE,8H,2303,0.5079981500064852
true_range,downside_breakdown_occurred,TREND_DOWN,12H,190,0.5141843971631206
true_range,downside_breakdown_occurred,TREND_DOWN,1H,190,0.5476136363636364
true_range,downside_breakdown_occurred,TREND_DOWN,24H,190,0.5738585992907801
true_range,downside_breakdown_occurred,TREND_DOWN,2H,190,0.5246975246975247
true_range,downside_breakdown_occurred,TREND_DOWN,4H,189,0.5544598834603317
true_range,downside_breakdown_occurred,TREND_DOWN,8H,189,0.5046380090497737
true_range,downside_breakdown_occurred,TREND_UP,12H,179,0.5438563087077939
true_range,downside_breakdown_occurred,TREND_UP,1H,179,0.585820895522388
true_range,downside_breakdown_occurred,TREND_UP,24H,179,0.6008297711843098
true_range,downside_breakdown_occurred,TREND_UP,2H,179,0.5391596851992891
true_range,downside_breakdown_occurred,TREND_UP,4H,179,0.5444230769230769
true_range,downside_breakdown_occurred,TREND_UP,8H,179,0.5019305019305019
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,12H,324,0.5529143536875496
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,1H,324,0.5001968988432193
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,24H,324,0.6121165395228048
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,2H,324,0.5078166401695814
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,4H,319,0.5118475419512607
true_range,downside_breakdown_occurred,VOLATILITY_EXPANSION,8H,319,0.5187442789381709
true_range,range_breached,HIGH_VOL,12H,163,0.7087837837837838
true_range,range_breached,HIGH_VOL,1H,163,0.6196202531645569
true_range,range_breached,HIGH_VOL,24H,163,0.7276923076923076
true_range,range_breached,HIGH_VOL,2H,163,0.6130573248407643
true_range,range_breached,HIGH_VOL,4H,163,0.5906593406593407
true_range,range_breached,HIGH_VOL,8H,163,0.512062937062937
true_range,range_breached,LOW_VOL_RANGE,12H,1024,0.7156124497991968
true_range,range_breached,LOW_VOL_RANGE,1H,1024,0.530093923710945
true_range,range_breached,LOW_VOL_RANGE,24H,1024,0.6715389185977421
true_range,range_breached,LOW_VOL_RANGE,2H,1024,0.5905026990553306
true_range,range_breached,LOW_VOL_RANGE,4H,1016,0.5887254193175246
true_range,range_breached,LOW_VOL_RANGE,8H,1016,0.6759868421052632
true_range,range_breached,NORMAL_RANGE,12H,2314,0.6473257188191368
true_range,range_breached,NORMAL_RANGE,1H,2314,0.5474795163868904
true_range,range_breached,NORMAL_RANGE,24H,2314,0.7572298325722984
true_range,range_breached,NORMAL_RANGE,2H,2314,0.5981630872933538
true_range,range_breached,NORMAL_RANGE,4H,2303,0.6377130142190384
true_range,range_breached,NORMAL_RANGE,8H,2303,0.6132308276385725
true_range,range_breached,TREND_DOWN,12H,190,0.5524155722326454
true_range,range_breached,TREND_DOWN,1H,190,0.504250255015301
true_range,range_breached,TREND_DOWN,24H,190,0.5406626506024097
true_range,range_breached,TREND_DOWN,2H,190,0.5326737828690445
true_range,range_breached,TREND_DOWN,4H,189,0.6227709190672154
true_range,range_breached,TREND_DOWN,8H,189,0.5866161616161616
true_range,range_breached,TREND_UP,12H,179,0.5562068965517242
true_range,range_breached,TREND_UP,1H,179,0.5362318840579711
true_range,range_breached,TREND_UP,24H,179,0.5341769157994324
true_range,range_breached,TREND_UP,2H,179,0.5317204301075269
true_range,range_breached,TREND_UP,4H,179,0.522183908045977
true_range,range_breached,TREND_UP,8H,179,0.5726120857699806
true_range,range_breached,VOLATILITY_EXPANSION,12H,324,0.7099223468507334
true_range,range_breached,VOLATILITY_EXPANSION,1H,324,0.5892416225749559
true_range,range_breached,VOLATILITY_EXPANSION,24H,324,0.7418729096989967
true_range,range_breached,VOLATILITY_EXPANSION,2H,324,0.665615141955836
true_range,range_breached,VOLATILITY_EXPANSION,4H,319,0.720056270096463
true_range,range_breached,VOLATILITY_EXPANSION,8H,319,0.7058736717827627
true_range,path_inside_70,HIGH_VOL,12H,163,0.7087837837837838
true_range,path_inside_70,HIGH_VOL,1H,163,0.6196202531645569
true_range,path_inside_70,HIGH_VOL,24H,163,0.7276923076923076
true_range,path_inside_70,HIGH_VOL,2H,163,0.6130573248407644
true_range,path_inside_70,HIGH_VOL,4H,163,0.5906593406593407
true_range,path_inside_70,HIGH_VOL,8H,163,0.512062937062937
true_range,path_inside_70,LOW_VOL_RANGE,12H,1024,0.7156124497991968
true_range,path_inside_70,LOW_VOL_RANGE,1H,1024,0.530093923710945
true_range,path_inside_70,LOW_VOL_RANGE,24H,1024,0.6715389185977422
true_range,path_inside_70,LOW_VOL_RANGE,2H,1024,0.5905026990553306
true_range,path_inside_70,LOW_VOL_RANGE,4H,1016,0.5887254193175245
true_range,path_inside_70,LOW_VOL_RANGE,8H,1016,0.6759868421052632
true_range,path_inside_70,NORMAL_RANGE,12H,2314,0.6473257188191369
true_range,path_inside_70,NORMAL_RANGE,1H,2314,0.5474795163868905
true_range,path_inside_70,NORMAL_RANGE,24H,2314,0.7572298325722984
true_range,path_inside_70,NORMAL_RANGE,2H,2314,0.5981630872933538
true_range,path_inside_70,NORMAL_RANGE,4H,2303,0.6377130142190384
true_range,path_inside_70,NORMAL_RANGE,8H,2303,0.6132308276385725
true_range,path_inside_70,TREND_DOWN,12H,190,0.5524155722326454
true_range,path_inside_70,TREND_DOWN,1H,190,0.504250255015301
true_range,path_inside_70,TREND_DOWN,24H,190,0.5406626506024096
true_range,path_inside_70,TREND_DOWN,2H,190,0.5326737828690445
true_range,path_inside_70,TREND_DOWN,4H,189,0.6227709190672154
true_range,path_inside_70,TREND_DOWN,8H,189,0.5866161616161616
true_range,path_inside_70,TREND_UP,12H,179,0.5562068965517242
true_range,path_inside_70,TREND_UP,1H,179,0.536231884057971
true_range,path_inside_70,TREND_UP,24H,179,0.5341769157994323
true_range,path_inside_70,TREND_UP,2H,179,0.5317204301075269
true_range,path_inside_70,TREND_UP,4H,179,0.522183908045977
true_range,path_inside_70,TREND_UP,8H,179,0.5726120857699805
true_range,path_inside_70,VOLATILITY_EXPANSION,12H,324,0.7099223468507334
true_range,path_inside_70,VOLATILITY_EXPANSION,1H,324,0.5892416225749559
true_range,path_inside_70,VOLATILITY_EXPANSION,24H,324,0.7418729096989967
true_range,path_inside_70,VOLATILITY_EXPANSION,2H,324,0.6656151419558359
true_range,path_inside_70,VOLATILITY_EXPANSION,4H,319,0.720056270096463
true_range,path_inside_70,VOLATILITY_EXPANSION,8H,319,0.7058736717827627
true_range,trend_efficiency_high,HIGH_VOL,12H,163,0.6407374100719425
true_range,trend_efficiency_high,HIGH_VOL,1H,163,0.5445221445221445
true_range,trend_efficiency_high,HIGH_VOL,24H,163,0.5675724637681159
true_range,trend_efficiency_high,HIGH_VOL,2H,163,0.5035339717282262
true_range,trend_efficiency_high,HIGH_VOL,4H,163,0.5411025145067698
true_range,trend_efficiency_high,HIGH_VOL,8H,163,0.5921052631578947
true_range,trend_efficiency_high,LOW_VOL_RANGE,12H,1024,0.5072331591295008
true_range,trend_efficiency_high,LOW_VOL_RANGE,1H,1024,0.5216635598770719
true_range,trend_efficiency_high,LOW_VOL_RANGE,24H,1024,0.5130770505588667
true_range,trend_efficiency_high,LOW_VOL_RANGE,2H,1024,0.5002326680481332
true_range,trend_efficiency_high,LOW_VOL_RANGE,4H,1016,0.5014741318214033
true_range,trend_efficiency_high,LOW_VOL_RANGE,8H,1016,0.5328646092583375
true_range,trend_efficiency_high,NORMAL_RANGE,12H,2314,0.5248503814973772
true_range,trend_efficiency_high,NORMAL_RANGE,1H,2314,0.5196581617036162
true_range,trend_efficiency_high,NORMAL_RANGE,24H,2314,0.5413217841815992
true_range,trend_efficiency_high,NORMAL_RANGE,2H,2314,0.5295373027259684
true_range,trend_efficiency_high,NORMAL_RANGE,4H,2303,0.500941708019748
true_range,trend_efficiency_high,NORMAL_RANGE,8H,2303,0.5120245453276306
true_range,trend_efficiency_high,TREND_DOWN,12H,190,0.5165339335180055
true_range,trend_efficiency_high,TREND_DOWN,1H,190,0.525974025974026
true_range,trend_efficiency_high,TREND_DOWN,24H,190,0.550865800865801
true_range,trend_efficiency_high,TREND_DOWN,2H,190,0.5309989959839357
true_range,trend_efficiency_high,TREND_DOWN,4H,189,0.5328385899814472
true_range,trend_efficiency_high,TREND_DOWN,8H,189,0.5836167800453514
true_range,trend_efficiency_high,TREND_UP,12H,179,0.5051169590643275
true_range,trend_efficiency_high,TREND_UP,1H,179,0.5667420814479638
true_range,trend_efficiency_high,TREND_UP,24H,179,0.5038031319910514
true_range,trend_efficiency_high,TREND_UP,2H,179,0.5257805108798486
true_range,trend_efficiency_high,TREND_UP,4H,179,0.5097315436241611
true_range,trend_efficiency_high,TREND_UP,8H,179,0.5449617346938775
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,12H,324,0.5634191176470589
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,1H,324,0.5354393115942029
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,24H,324,0.5220389066732332
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,2H,324,0.5371399176954732
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,4H,319,0.5077194940476191
true_range,trend_efficiency_high,VOLATILITY_EXPANSION,8H,319,0.5248971485317067
volume_z_12b,upside_breakout_occurred,HIGH_VOL,12H,163,0.530671120558761
volume_z_12b,upside_breakout_occurred,HIGH_VOL,1H,163,0.6572685788787483
volume_z_12b,upside_breakout_occurred,HIGH_VOL,24H,163,0.5146520146520146
volume_z_12b,upside_breakout_occurred,HIGH_VOL,2H,163,0.5420091324200913
volume_z_12b,upside_breakout_occurred,HIGH_VOL,4H,163,0.5057263411693791
volume_z_12b,upside_breakout_occurred,HIGH_VOL,8H,163,0.5570824524312896
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,12H,1024,0.5387873055905843
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,1H,1024,0.5654060207437389
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,24H,1024,0.5270555082631285
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,2H,1024,0.5162065192276672
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,4H,1016,0.5087788420170731
volume_z_12b,upside_breakout_occurred,LOW_VOL_RANGE,8H,1016,0.5068755045105009
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,12H,2314,0.5281826200346811
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,1H,2314,0.5599308987570595
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,24H,2314,0.5305330114375728
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,2H,2314,0.5509849458569388
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,4H,2303,0.5403083735398679
volume_z_12b,upside_breakout_occurred,NORMAL_RANGE,8H,2303,0.5473654849011602
volume_z_12b,upside_breakout_occurred,TREND_DOWN,12H,190,0.518048128342246
volume_z_12b,upside_breakout_occurred,TREND_DOWN,1H,190,0.7024793388429752
volume_z_12b,upside_breakout_occurred,TREND_DOWN,24H,190,0.5111408199643495
volume_z_12b,upside_breakout_occurred,TREND_DOWN,2H,190,0.5770037278657968
volume_z_12b,upside_breakout_occurred,TREND_DOWN,4H,189,0.5025316455696203
volume_z_12b,upside_breakout_occurred,TREND_DOWN,8H,189,0.5162016201620162
volume_z_12b,upside_breakout_occurred,TREND_UP,12H,179,0.509012439705509
volume_z_12b,upside_breakout_occurred,TREND_UP,1H,179,0.6673326673326674
